City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,DayOfWeek,WeekOfYear,Season,City_enc,Season_enc
Jaipur,2018-11-18,27.937648263344222,45.37078297754796,18.926498253661574,36.6882773817556,23.25523977014877,31.53883221595115,2.111978511209942,15.462787575986074,68.35635310678255,0.9055884129374998,10.479251470646954,0.19064607412073178,36.06,2018,11,18,6,46,Autumn,5,0
Mumbai,2021-12-29,18.80087799307988,52.13515462874869,22.05075624945024,13.350553797281652,39.24364492452153,16.4127736001048,0.09313941013509992,3.2478638074925708,12.504571302287784,1.9519341156076304,10.52259249844155,9.666090606961745,24.04,2021,12,29,2,52,Winter,8,4
Mumbai,2021-05-03,51.22929747699836,22.735615780637,5.40397628775713,6.348176163163654,7.463200711505164,14.876235171735665,0.24311585868657903,12.05520688932788,22.584851492699446,0.19575516246952307,30.085844336004456,0.9260126189652073,28.15,2021,5,3,0,18,Spring,8,2
Ahmedabad,2016-04-05,26.248196051233858,157.8465124366483,11.762933509676067,13.832533128661302,80.53182404321217,3.216561606487644,0.49298604137772806,7.284271756943547,94.85253510877853,0.5737378795497678,11.01489808879565,12.46492158525578,83.03875,2016,4,5,1,14,Spring,0,2
Mumbai,2021-11-08,31.08999995017332,15.571053659191154,20.061700187667423,57.68897547217443,32.09741763668349,6.64275124463153,2.3851815414911637,12.247598598219835,25.988896880711145,0.7050689073001014,5.635359706376212,14.667802701983542,28.44,2021,11,8,0,45,Autumn,8,0
Mumbai,2017-12-27,28.101686575507298,64.04889700537548,20.244693768457303,40.211197098709874,93.82369060326201,19.263445050706128,2.8470494935641786,40.420270657247826,66.03552519862924,1.8685224558274809,3.2896588754881484,4.210319958889187,43.95,2017,12,27,2,52,Winter,8,4
Hyderabad,2017-10-03,27.59615253826747,44.7211694933393,31.390105089620608,12.222849018163645,0.10540451535292301,0.2556472767225251,0.3734226290822788,9.977161986389143,23.07800396277459,5.160779609232278,4.133290211603189,3.2601425165577003,26.33,2017,10,3,1,40,Monsoon,4,1
Jaipur,2022-12-20,37.58589411604413,34.679931305468436,6.768393700637104,20.748790544709255,39.76880593742174,15.377539646136313,0.15103022418205062,0.5270854692728649,24.914834633244816,1.3132374298094882,3.2547184101880196,7.104426861934643,27.42,2022,12,20,1,51,Winter,5,4
Pune,2020-06-17,23.099735276508934,60.54256493297533,29.42276875250673,2.333418684849973,21.272291420136263,21.82954212729527,2.825356111273314,13.045329621160668,12.769822154774046,1.4364684504846068,0.35614809927622254,12.506492029520233,26.27,2020,6,17,2,25,Summer,9,3
Mumbai,2016-05-05,23.98343861562648,52.13515462874869,11.602959583998327,1.5310248309747474,28.13590644749819,6.112859332302367,1.5720246515600607,5.912215314837887,5.0,1.0743362077693515,3.0323441532177444,1.3227326878765084,24.34,2016,5,5,3,18,Spring,8,2
Pune,2017-12-08,78.12274100455302,97.44225540647142,22.1837214153039,4.090759444777959,54.47257984619703,1.1883718833766883,0.25770538310860525,22.585285037015318,5.0,1.1591546429753503,18.040551601391407,2.4099069194438996,55.2,2017,12,8,4,49,Winter,9,4
Hyderabad,2022-02-24,26.184876961253217,46.8853574877339,12.16580639321016,3.7143833523945844,10.306902423217664,25.648770257424147,1.223707266786664,9.52114979751483,29.64472412740047,1.5500502433914964,13.027954524811811,2.7024394463985986,25.97,2022,2,24,3,8,Winter,4,4
Mumbai,2023-09-09,45.00807521825154,68.8721317413164,59.36629963903993,2.758008998177944,9.171467029685926,2.2944153322477083,1.0504835816657812,20.28539494413866,26.44649662798788,6.889906992880759,9.724332618955168,9.348213086627736,38.57,2023,9,9,5,36,Monsoon,8,1
Lucknow,2015-08-04,16.255098405684453,55.63322927949716,3.9520080774928252,32.48299012557027,48.56197851492638,6.949617983087798,0.10807389167656312,35.92395930835949,12.40636003893027,0.07403443978304272,23.248855721111813,0.7362222036495478,29.29,2015,8,4,1,32,Summer,7,3
Ahmedabad,2019-09-20,23.20222033708715,47.99089804515596,22.478915079029154,27.551967049255126,29.472742474539075,18.426754485560988,0.1311519457930727,9.616275282201785,10.008877863279087,2.939172229517726,3.066950687870823,4.878136463577146,26.35,2019,9,20,4,38,Monsoon,0,1
Kolkata,2019-05-12,12.353649802836316,71.95649438793636,17.18568829494734,31.290120670032472,10.64408275371999,25.472888382919795,0.4794977032254508,41.96178724314042,43.25102691996212,6.559287608551179,8.620024737423682,2.161160624887672,38.39,2019,5,12,6,19,Spring,6,2
Lucknow,2022-02-19,104.41317062213359,11.044060137335572,3.792508285554388,34.977780914675385,26.46738511412429,29.749094336737343,1.584460338984319,2.4344819401654365,14.569718157835226,1.6184989141580868,0.31827591088523727,10.836519145689852,61.6,2022,2,19,5,7,Winter,7,4
Chennai,2015-06-08,99.52090694418092,57.77988229248905,1.3657124860114473,42.42597336836567,24.614748261352023,11.338659302865137,0.2940378542003308,15.489489926205934,32.41767628553919,3.15730754765383,22.256846598186293,2.0759932165927437,60.58,2015,6,8,0,24,Summer,2,3
Delhi,2021-12-11,53.32296997005126,48.53359781466037,32.10337964310258,6.964655814742726,47.034132552868584,9.69028155811659,2.5422257865358744,0.5307957129943712,43.603515073422045,2.6436003650909106,5.937307993906886,15.238310232594356,37.53,2021,12,11,5,49,Winter,3,4
Mumbai,2016-11-16,104.41317062213359,132.80338865096547,3.4264770841165113,29.209930528836267,0.10658602598359648,28.289464327312466,2.0820248256251515,3.5939855326375474,19.70274960621415,1.2403322970665733,1.9585848488105697,0.07877789424802048,83.03875,2016,11,16,2,46,Autumn,8,0
Pune,2022-10-12,33.98106246943923,61.37371318490443,4.1283513442660595,19.2294512293847,35.34909536567392,12.419977774846778,1.2349003831024021,15.067757806628501,7.522730751714711,0.4434746537314053,2.735380624984952,1.3692483978027155,32.53,2022,10,12,2,41,Monsoon,9,1
Delhi,2019-11-12,28.858927920991448,76.39214372524653,62.05510354743852,77.11479450209336,37.22351305096529,12.964397482957537,0.1850622118976831,0.7093891889834454,69.00953570251193,0.7439122138816932,18.854488801638013,3.056185671030254,49.21,2019,11,12,1,46,Autumn,3,0
Bengaluru,2020-08-14,44.612573381245845,45.147827974433866,25.264610861317927,7.933334043094133,54.73977102258046,8.536712233071391,4.234869766964656,1.6102220999309051,5.0,0.17748344459132143,1.1519332556214246,1.4807530339662738,32.08,2020,8,14,4,33,Summer,1,3
Mumbai,2020-01-18,98.35949512288994,84.98152959411603,5.766628107154659,1.8155323590198074,88.012140267896,6.997681302808323,1.0101157436357828,5.158720440368841,26.435102209880416,4.341031993556119,25.929740795417572,6.6854930368346475,59.43,2020,1,18,5,3,Winter,8,4
Chennai,2021-08-05,16.374857185606857,80.931429157324,17.87830677839618,19.76899957447474,23.206299044567714,9.82450678304047,0.902420223679808,12.857495675779585,63.421442605765805,2.28303943775228,4.675468987472972,8.424889483615171,37.04,2021,8,5,3,31,Summer,2,3
Hyderabad,2021-11-11,12.958420003562708,21.875655146353896,15.27619340464388,40.43215917496358,16.7736509923378,6.808352122760202,4.234869766964656,0.24167480739000116,29.620382654757233,4.6202053661856874,2.8913014021247636,5.978502150496524,23.12,2021,11,11,3,45,Autumn,4,0
Ahmedabad,2021-04-14,45.82653697694479,67.87606315181743,37.21875298087966,9.988585352455503,4.3176816866664325,6.313550125411276,2.991198316709426,9.876962484350024,34.74930192307907,1.028302004705873,4.032555915059905,15.238310232594356,40.46,2021,4,14,2,15,Spring,0,2
Chennai,2019-05-09,20.70800236322515,124.90685167352098,26.136414608284916,19.76899957447474,16.429309000528164,45.100443878122334,0.9142233635705104,14.742218286030091,15.511774269009495,4.899227387781369,5.259108691219751,3.0443794516548794,44.96,2019,5,9,3,19,Spring,2,2
Pune,2019-08-24,5.430759015477799,108.7067865963458,35.64265416998711,1.8414593450521093,2.8377050313993877,6.146920626349498,0.8139982272537101,11.032727950814643,64.48862688711101,1.1097338365110347,7.943234156579556,15.238310232594356,37.24,2019,8,24,5,34,Summer,9,3
Hyderabad,2023-03-13,12.25156057153488,55.65437745444674,4.752624553797345,77.11479450209336,64.94557212906679,4.4434525036312875,0.15123852463569096,1.050540994436297,10.714292404757787,0.388051122993343,8.838416790979032,0.6654324891667218,33.94,2023,3,13,0,11,Spring,4,2
Kolkata,2021-10-05,25.812542585392116,68.38698707285027,20.44520668013905,3.493485604353391,65.8038777883244,6.55257411179261,3.9159445505287573,14.1578056908548,28.716510737351868,2.2894906965830892,5.938798860829419,9.35221676582744,32.9,2021,10,5,1,40,Monsoon,6,1
Hyderabad,2020-04-30,34.41701292159547,103.58947608658444,0.8214584037055922,2.098853169336604,21.599032847489,13.402584694886814,2.7846855426215598,13.96480023898256,5.0,8.7174311102391,5.912476815387283,0.19599826893566263,41.55,2020,4,30,3,18,Spring,4,2
Mumbai,2020-08-24,35.24681883980636,24.601355004007292,1.4286442913148556,1.3533780650117297,12.02481564739599,36.28518034631965,0.5566009414001917,10.579582566093723,94.85253510877853,1.6053244626437304,3.358921050610873,3.7955436104572278,29.86,2020,8,24,0,35,Summer,8,3
Delhi,2022-08-15,104.41317062213359,76.10151154513878,25.002222045378467,17.224444486204646,5.023439380725701,23.257933199663764,2.0995028226956225,17.72072258366522,25.861687663834235,2.1732241725399986,4.84199531541802,3.3128145493873173,83.03875,2022,8,15,0,33,Summer,3,3
Delhi,2018-02-19,28.047508223588288,13.740700086553742,0.4944643653750026,3.0662893280312695,76.21607837733893,27.700314126919746,0.9748227508027674,3.4941537235365017,25.861687663834235,1.8005524151016172,6.294934340189943,9.70012409381372,17.04,2018,2,19,0,8,Winter,3,4
Pune,2021-05-13,41.3677003534236,99.84802850789194,17.338824431002383,40.95339711461819,83.98422823790155,29.385846887228677,0.3879826265753864,17.02326703729617,19.261506320445747,1.834341057720148,9.102788981210216,6.032086284986903,49.41,2021,5,13,3,19,Spring,9,2
Hyderabad,2019-05-01,9.018575349632338,41.70707579537541,36.702330792357024,68.74168809843003,12.38563594067237,37.9853326370939,1.4265386140362293,2.641300821270307,6.886550745704264,0.7237518664332342,1.4006684971092809,2.908534602518179,25.56,2019,5,1,2,18,Spring,4,2
Chennai,2021-11-05,32.30078616311637,51.39186058780538,9.558838959141053,9.042029731516385,38.88911257031045,4.019588466069486,0.44161458547238064,7.480828331814303,23.73649039247964,1.6470489309602105,14.438124403855177,11.301056108993318,28.85,2021,11,5,4,44,Autumn,2,0
Pune,2022-03-30,43.265655923083465,37.012001326406484,0.9175374123000022,29.72825594646542,11.971494957255915,9.197472595509556,2.340157928392737,1.0493640083753815,54.858542923889864,2.0609047508037555,11.412209743078446,10.852059236854156,35.62,2022,3,30,2,13,Spring,9,2
Ahmedabad,2021-10-29,11.020888374428996,53.05167846217045,25.02460434918333,1.2978254523641344,10.202226113642006,7.296817078589646,0.25051651006080866,25.649429811583058,32.534686367647424,4.097810627968065,3.5491627670605093,0.12521401530597592,23.26,2021,10,29,4,43,Monsoon,0,1
Pune,2021-03-07,15.68659353025315,65.2853952959785,53.09581576813487,14.660403260614547,0.8574468979556762,7.21601705231426,1.6580294280626968,11.59043633804042,26.239859656002828,0.45188209400592716,6.149719551015476,10.240434549901813,28.62,2021,3,7,6,9,Spring,9,2
Pune,2022-07-24,48.97622161036011,92.57506029883052,25.25828380903559,10.399282202922064,34.43040178786103,15.845523340098943,0.5918138168380875,41.96178724314042,66.2697555767168,2.5431912868142676,29.36124287475947,3.738918250419113,54.08,2022,7,24,6,29,Summer,9,3
Kolkata,2021-06-07,21.390330808665233,135.59202172032929,17.276206889839482,7.787189672286475,6.498006365585453,7.7075287301486926,0.055279287857379955,41.96178724314042,13.146558719772228,3.255842755424258,0.2068995063415967,9.130538341042053,48.17,2021,6,7,0,23,Summer,6,3
Lucknow,2020-04-16,30.5073178026813,56.48550074727067,5.228044124734619,31.04576670718332,0.49793371938944764,14.36959902320579,1.0467144172182805,41.96178724314042,68.8049436922355,1.447650780714724,16.678703057795556,1.0003319218677031,46.66,2020,4,16,3,16,Spring,7,2
Mumbai,2019-10-24,51.04063168161722,17.062564158800125,0.3099010949570484,4.185723269162446,4.430611108107803,7.2257845289179725,1.5958778273798746,1.6015254311677556,20.259501666507628,2.3899574066398936,7.168759030886242,0.8190430355153565,25.74,2019,10,24,3,43,Monsoon,8,1
Kolkata,2020-08-12,104.41317062213359,136.1765843252155,23.7273805132918,59.136028355330296,15.061650097333239,5.590501004495988,0.41148613971018755,13.993177464725365,5.0,3.7213093016792884,9.64463877818313,6.404325861753714,83.03875,2020,8,12,2,33,Summer,6,3
Delhi,2017-09-16,27.731580086817054,19.484407027643773,5.253966977301002,32.79405106051059,44.245201866626466,6.532924173247713,1.4955817502994053,7.8529703024592665,46.07931764454176,1.8770331891714416,11.53699804283015,1.6103855927589978,25.64,2017,9,16,5,37,Monsoon,3,1
Delhi,2019-03-22,104.41317062213359,40.6264891019361,39.06148984116848,37.21238021191128,9.057110203099569,24.426028157643426,0.8037592323066156,11.410620762869357,73.5857963789338,1.216474468480487,6.088431455373737,4.091744538351222,72.37,2019,3,22,4,12,Spring,3,2
Bengaluru,2018-01-21,6.910079003752703,38.73526333493805,12.560830861488004,77.11479450209336,87.42429527223632,13.783826709323964,1.7699619363982484,5.539182736049237,23.182182049253914,5.22382460956889,2.130194755335454,5.836847098916298,28.18,2018,1,21,6,3,Winter,1,4
Bengaluru,2022-01-11,37.28869833154766,55.04167061676582,15.12751604769825,77.11479450209336,13.614542903758382,45.100443878122334,1.0187144154193857,0.7389383353513578,21.227743806274464,9.231341201657232,24.03406646980143,4.713269904720161,42.36,2022,1,11,1,2,Winter,1,4
Chennai,2016-05-07,25.348730105474292,22.54607011444635,28.0433165235294,24.06558853934296,16.0923810533199,26.815575866277523,0.5534403583346563,18.4521990172827,57.297029534793325,0.7324717243926188,13.478075947388257,6.002651572674967,25.97,2016,5,7,5,18,Spring,2,2
Delhi,2016-09-11,21.628952544601088,21.792498085415748,30.23085859528779,20.51847738370713,9.834854288620564,9.976579088383694,0.23641856162708275,41.96178724314042,25.861687663834235,6.605363096763814,8.200484826511724,4.842623431864092,23.75,2016,9,11,6,36,Monsoon,3,1
Lucknow,2023-11-07,56.06176674241663,53.78180988618128,20.580838331846376,12.256267499916731,11.710750822197433,4.163527513828157,0.625771273198335,11.40154775651099,24.811192941461137,2.365202589051716,5.950343669432188,2.3831519382595996,38.83,2023,11,7,1,45,Autumn,7,0
Kolkata,2021-07-06,27.890983587545694,31.235229610261126,55.75220051679108,20.439522777862397,3.08107868106341,16.808687058830447,0.9965319196364798,5.997762351488233,14.843967158340915,1.7822046752391798,6.918113299175468,0.47427070522895953,23.16,2021,7,6,1,27,Summer,6,3
Ahmedabad,2021-07-08,6.553749522761321,140.08725615440412,62.05510354743852,23.17927879394357,13.96928435387332,19.45481580612436,2.0233447232342066,41.7767831623315,26.337822581027897,6.709356873992334,17.34650902136396,9.667023523938141,48.45,2021,7,8,3,27,Summer,0,3
Lucknow,2020-09-28,9.293401213717214,37.12846662086509,58.706085421173114,77.11479450209336,78.53536605012336,9.359242384915486,0.26213676560374694,6.804079012490696,60.59005135318835,7.235153675314299,0.12582232198619997,9.354280269449474,31.56,2020,9,28,0,40,Monsoon,7,1
Bengaluru,2019-03-27,59.004963452753515,26.580417290318266,34.76579802206946,8.178915476338634,46.644549095197824,3.918954637620132,1.637182782878086,36.893705953527714,26.563972063362957,0.9550703319336384,20.04965022082994,0.028476248626224453,35.69,2019,3,27,2,13,Spring,1,2
Hyderabad,2017-05-12,8.937158294095427,157.8465124366483,24.458031247750718,11.142898812601178,83.26357911074982,12.220854258979262,0.29635901661224673,29.03696158627286,21.686844938134215,1.3312410171220264,0.4788015015199494,9.190027537191522,54.01,2017,5,12,4,19,Spring,4,2
Lucknow,2019-08-19,60.283410207570704,75.86499379260243,21.772795074991503,11.397888095198386,4.430961891202073,4.392012310975653,0.3761948631725743,11.284256958321663,29.6965692515003,5.730093766468169,9.568863626059184,0.8184145396111929,46.06,2019,8,19,0,34,Summer,7,3
Lucknow,2019-05-25,31.02291293309262,157.8465124366483,2.1907216893840213,49.19667461243994,24.32406230440109,42.20074016490644,1.1367437368763502,16.945632189051157,15.449130622467742,2.0248877625892727,4.051490167957917,2.023796309360726,83.03875,2019,5,25,5,21,Spring,7,2
Lucknow,2021-05-08,28.89799959450152,14.216170279083126,6.334923334261613,3.1288435738957125,10.415901384931923,14.868618976911602,0.5120511319164223,18.075472649135573,7.465059026530755,1.0191530081435487,11.33937789672521,2.666622868853433,16.95,2021,5,8,5,18,Spring,7,2
Lucknow,2016-08-02,31.025847935717945,63.14515446524791,0.11408926169864153,18.244837255982937,51.09266087500403,5.178205174136023,1.625269769726136,15.37032553326091,5.0,9.231341201657232,0.8942474055196046,5.6914067540739035,32.23,2016,8,2,1,31,Summer,7,3
Lucknow,2020-03-05,49.989171708484314,76.70207842416261,2.9563127451351474,16.736507363375228,120.86123855419754,3.645042117604693,4.234869766964656,2.628698842039183,32.95457267005603,0.7340136647049169,8.124546046842791,0.4848429400184157,45.08,2020,3,5,3,10,Spring,7,2
Bengaluru,2018-06-29,12.910116400393525,55.67192720316704,11.568870147115145,21.792071434954142,67.5737789692653,18.919965927682412,0.2418247282531042,17.7026826728464,16.682420424373493,2.8274206723055717,19.32638135610444,8.762085813879846,24.99,2018,6,29,4,26,Summer,1,3
Delhi,2022-02-20,34.25501150088929,42.37673982634644,3.1690512451281605,15.869535008591527,1.4366189958934352,18.45440674216065,1.2677381379293544,0.048349099202046115,75.0812910132802,1.6754105392570218,6.8247999773724075,14.30144484909725,33.11,2022,2,20,6,7,Winter,3,4
Pune,2022-07-06,13.308431273738115,130.57304716498598,46.387182815468904,21.60802810892292,15.230491704407417,13.63720333147783,3.851764371771555,18.57001985985307,8.829183770633305,1.8006187785281962,0.8811737221464344,15.238310232594356,45.21,2022,7,6,2,27,Summer,9,3
Lucknow,2020-01-30,37.74737061937477,75.67731338723213,32.766954595772056,2.019621796683451,1.159841671398316,14.29047107612979,1.0467144172182805,12.139692417016876,13.023345665764266,0.3361088195377657,0.38094908854101006,0.48166251935192467,35.46,2020,1,30,3,5,Winter,7,4
Lucknow,2023-08-28,55.54432934955261,16.735485644175487,1.4861087087404954,21.392056708009175,1.6398373413284586,13.890154822272443,0.685574017345059,4.511720869797974,94.85253510877853,0.8917361883436399,9.707504784215521,12.590058332752253,39.96,2023,8,28,0,35,Summer,7,3
Mumbai,2021-10-29,37.81692259908937,29.708768111192654,5.724694819290126,77.11479450209336,3.3141961749082838,6.696731270014511,0.19792782104827228,24.426585288409548,28.440537936989433,0.5481544406876286,0.7206606332596394,4.194668487452632,40.45,2021,10,29,4,43,Monsoon,8,1
Delhi,2023-05-23,53.88659421646293,24.172039267405776,34.19310958304089,77.11479450209336,12.936621917266072,41.568303287804405,1.5409914848263127,7.794941822915085,14.903001141308817,4.1543848971004484,0.7395753804747097,6.490109212546965,45.31,2023,5,23,1,21,Spring,3,2
Pune,2018-09-17,18.915621818911475,50.1585689175856,32.4957144526868,22.758089497897327,14.507879756270896,9.78809790698097,1.6591032038762774,9.976479217397694,69.03824810163475,3.589446776010797,5.541498887350468,13.339104779061042,31.3,2018,9,17,0,38,Monsoon,9,1
Ahmedabad,2018-03-08,31.508456072225876,106.08128838922902,58.17295302812629,21.714188071696835,20.46327059840734,0.3080603293680404,1.6367803254854714,0.4209706569884583,47.60489133884811,4.741151489838085,2.3510014558789316,5.408708846531657,46.43,2018,3,8,3,10,Spring,0,2
Ahmedabad,2015-12-23,27.374703293931525,41.86825340966219,62.05510354743852,10.085511336948437,20.763122900880866,6.423976152022826,1.1717452972847777,7.695412836662133,29.795712157447415,3.6045562519086,2.2840222154887426,3.0508311596221267,25.9,2015,12,23,2,52,Winter,0,4
Hyderabad,2019-06-13,25.97796010575409,54.38368446211167,62.05510354743852,77.11479450209336,59.032838011386836,2.0938038470498794,2.0571728674545158,2.747358853107055,76.96932591190453,0.4133426247248102,6.558055682452877,3.723379706702082,58.25,2019,6,13,3,24,Summer,4,3
Jaipur,2021-05-10,17.45257266496263,27.51371229470865,10.557332870786462,9.615629296753157,6.098236038080607,6.773824540575649,0.054805059838307676,4.84742776069725,5.0,9.231341201657232,3.2961819755373343,5.768038120635549,15.44,2021,5,10,0,19,Spring,5,2
Kolkata,2023-06-18,23.44229713296172,93.03163994496789,5.76240186876689,18.093781646537323,6.866690197604011,14.057449022400133,4.234869766964656,4.3580822095594245,17.559174976389105,0.6266748005224967,2.475214091536481,14.474812509301898,38.74,2023,6,18,6,24,Summer,6,3
Mumbai,2020-06-29,13.596825195661198,129.39286650409656,28.410279854619866,0.0881511176493605,39.403029106489626,0.3438789249070074,0.3767286345418803,0.7067010620755402,58.227074134434694,1.294424859539904,7.223998755333671,11.027686575821846,43.2,2020,6,29,0,27,Summer,8,3
Delhi,2021-06-16,8.539276374457835,53.37220669917842,7.112735167770246,12.888075663677704,33.92119266604007,30.626468510777226,0.19441486957224552,9.256535753699259,17.068362901787914,3.681491573179522,3.4373578738661834,4.302710542979795,20.99,2021,6,16,2,24,Summer,3,3
Delhi,2017-05-19,18.905004428014614,157.8465124366483,32.83925928647758,2.223618109751588,6.689659257079033,14.136021983967693,4.234869766964656,11.090770097134309,91.4792589552005,0.4540351067650802,0.8362124125335193,1.185009867644313,60.58,2017,5,19,4,20,Spring,3,2
Jaipur,2017-06-04,54.64008216563911,37.30558630357433,15.26945009011872,40.856807339291976,76.49325084578928,5.25127649090754,2.6617953698153993,10.132433551911173,5.792127946088748,0.5608189493603808,11.480307225698903,2.1288170950132024,37.52,2017,6,4,6,22,Summer,5,3
Hyderabad,2020-06-24,32.30640030215895,20.534618803100738,31.59052279307914,24.69866367205088,15.962987661448999,5.59217756101952,2.171427764306487,9.304579464243776,14.365168613297211,6.2763682870775455,8.809429428020968,2.245576571412133,23.6,2020,6,24,2,26,Summer,4,3
Chennai,2021-01-10,12.118308844245755,95.87621870067396,6.455959767304275,25.47101239511883,18.289331043601987,9.401073610715072,0.16597121545854587,30.54882236819582,19.413711982350826,1.21046845797904,2.384058538442724,1.7066382633927857,37.11,2021,1,10,6,1,Winter,2,4
Bengaluru,2018-11-14,23.931388348205914,51.05431600077049,14.18664166898848,10.127659795480666,21.820829321739602,4.277115674012391,2.4717163441914303,0.5761196763694667,40.65008379774081,3.286110858289452,8.72863492627852,6.866803495459407,28.02,2018,11,14,2,46,Autumn,1,0
Hyderabad,2018-07-07,57.62586275497263,36.34775938607247,16.603352192086074,50.60517053250976,15.585749392749658,0.06527071955415886,1.4086618229352978,14.271332887371942,7.6071532275986975,5.87163969507566,30.49942823247772,9.039066270930995,39.74,2018,7,7,5,27,Summer,4,3
Pune,2016-09-11,23.131767845506378,57.60848373547008,57.33203471205431,0.09828859504085219,32.60852971630801,0.4037470186252168,1.974641029369017,30.16347969096435,5.0,9.231341201657232,30.49942823247772,1.927069133472069,27.02,2016,9,11,6,36,Monsoon,9,1
Hyderabad,2017-06-01,10.652419457869915,18.010080003217475,6.201214386571541,12.17600872755418,19.683277124544013,6.641446786721615,4.234869766964656,0.6285924945878619,94.85253510877853,0.708252098744349,7.591639357729969,9.358105529297676,26.11,2017,6,1,3,22,Summer,4,3
Jaipur,2017-03-07,104.41317062213359,16.06033824549816,55.193683476036746,32.31998349764631,12.013660021479247,1.989634133384512,0.3243285787296203,10.28682483517543,24.914834633244816,0.39349896078355495,1.0317370406631285,6.629523571097793,83.03875,2017,3,7,1,10,Spring,5,2
Jaipur,2020-12-12,28.974986852649597,53.38199967538427,32.680649431873206,71.55375214813793,93.93463603140674,0.33926300355108474,1.0529245968274779,13.338423441066475,24.914834633244816,4.049736238547141,6.128316400285213,2.909070994893135,39.04,2020,12,12,5,50,Winter,5,4
Kolkata,2018-07-20,13.054551932017135,73.99916008134761,26.253002518808163,8.021326620984762,14.7470520707929,29.413603964950624,2.0996892643758147,3.1775979949817033,23.122501326434286,0.6255105696742163,0.27354119502722773,5.997630692255509,27.95,2018,7,20,4,29,Summer,6,3
Mumbai,2016-09-10,37.9781434034111,144.850319664485,30.91708467637734,23.3676921090544,47.957941281711456,4.805916289427328,0.85283134636325,4.365316789677304,23.493034491883865,2.603860601481682,5.364875592889586,7.334015964888193,56.22,2016,9,10,5,36,Monsoon,8,1
Lucknow,2020-01-09,30.92352849582912,101.55973065746238,18.598923179486288,21.74725140726074,17.061019387420565,10.491178761647133,1.0467144172182805,23.098211630658348,71.19984334588142,2.2819994902546763,24.01508979789302,4.116633604840227,49.15,2020,1,9,3,2,Winter,7,4
Ahmedabad,2015-09-02,9.648645242030698,85.17901688578974,5.596394846969965,62.185746353338295,22.852759238407714,2.9659585382649016,0.17722779735073335,12.569049564999267,31.813878662524903,2.4624187488666105,6.300666419011186,2.926968155951526,38.53,2015,9,2,2,36,Monsoon,0,1
Jaipur,2022-12-05,35.68373877948119,132.8609840615591,4.201954606972494,1.5551261020221276,10.764542811926619,0.7177773810439961,1.382301580800622,5.69210807466389,61.291306833658226,3.1476912445401553,7.995913512470074,0.5363363669493997,53.33,2022,12,5,0,49,Winter,5,4
Kolkata,2021-11-02,72.74705390762688,76.93235848038557,40.249335190311484,16.574207584880483,55.82626109201293,20.48951333247185,0.5032178031792837,21.706930494055914,22.72309986875608,5.709254739668656,1.7201861784678252,0.00685304988175252,52.07,2021,11,2,1,44,Autumn,6,0
Bengaluru,2017-07-18,27.485863941204972,42.90802544013131,25.829824567450068,6.043871672102965,53.45497458776939,2.0022312729759824,0.222472742228351,20.59863313615474,29.211096574336647,0.9516131256322078,0.15774416718122727,13.843087934837515,26.35,2017,7,18,1,29,Summer,1,3
Ahmedabad,2018-06-24,6.371539768200987,103.40678734449871,4.795732714942149,0.6530342791990625,0.8996392964396633,0.3908004443265751,0.6230277258524697,6.356004663689731,11.7651710438077,2.430683920469411,30.49942823247772,1.5563557946841788,30.3,2018,6,24,6,25,Summer,0,3
Chennai,2016-06-03,43.533784353942075,100.77833999805239,19.09508965738075,4.770960142192384,2.483274035170975,13.272983057162442,0.3365557030884522,10.060445367437918,24.16981441121617,1.2315159828117521,4.128784330183587,5.438124665438454,44.74,2016,6,3,4,22,Summer,2,3
Delhi,2023-10-18,53.641339825122685,54.30025146913338,11.867719567716147,77.11479450209336,102.23537918318611,0.20338624077082287,0.036346008810376376,16.38284636933974,66.60269862707494,1.1514075326687214,3.276016721631698,14.355301417858952,57.54,2023,10,18,2,42,Monsoon,3,1
Bengaluru,2021-08-06,20.715254029774627,23.573794161250287,3.455073584417811,7.256357949462602,87.86665433240447,8.598122255905635,0.24698297120977764,6.3067598928856485,30.66542469648408,0.061892733778676504,8.469551099885303,8.526751523084275,18.05,2021,8,6,4,31,Summer,1,3
Chennai,2015-01-08,20.837426461502226,15.649694227204197,15.179634155586623,19.76899957447474,28.215851238922877,5.1127842435470665,3.2193718483684703,14.873678749146466,79.12428911933472,2.7443938623130926,13.67741663767517,0.6538634595580607,25.21,2015,1,8,3,2,Winter,2,4
Ahmedabad,2021-11-30,104.41317062213359,98.46275853783261,6.612322929806471,6.891994300598885,27.197977531044643,5.772104135791042,0.018165475909350432,4.336721088068496,79.02846152667436,9.231341201657232,2.895609003400415,8.0952308827387,83.03875,2021,11,30,1,48,Autumn,0,0
Bengaluru,2020-07-12,19.5588635250293,76.33045885918851,2.0239200781317495,77.11479450209336,66.94288448136808,0.05859996298562613,2.229837188257333,5.180109046161213,16.358386085597544,4.297094425751422,7.425976474472496,6.480314352554725,41.25,2020,7,12,6,28,Summer,1,3
Kolkata,2016-05-09,13.49737506531962,84.21467400924902,12.583112375000088,31.89338179717159,5.960894275285486,45.100443878122334,2.100353268653099,5.580585034978772,20.804475530864636,0.8343583399122341,4.044190936750257,1.9978906224050597,34.25,2016,5,9,0,19,Spring,6,2
